Ломбардный список БР,Кол-во дней со сделками за 2 дня,Кол-во дней со сделками за 5 дней,Кол-во дней со сделками за 10 дней,Кол-во купонов в год,Амортизируемость,Конвертация,Закрытая подписка,target,not_isin,Encumbrance,Дата начала размещения_dow,Дата ближ. возм. погаш._dow,Дата погашения_dow,Дата окончания размещения_dow,Дата регистрации_dow,Дата гос. рег-ции/присвоения_dow,Дата ближ. купона_year,Дата ближ. купона_dow,Дата начала размещения_day,Дата ближ. возм. погаш._year,Дата ближ. возм. погаш._day,Дата погашения_year,Дата погашения_day,Дата окончания размещения_day,Дата регистрации_day,Дата гос. рег-ции/присвоения_day,Дата ближ. купона_day,Дата ближ. возм. погаш._month,Дата ближ. купона_month,Дата гос. рег-ции/присвоения_month,Дата гос. рег-ции/присвоения_year,Дата начала размещения_month,Дата начала размещения_year,Дата окончания размещения_month,Дата окончания размещения_year,Дата погашения_month,Дата регистрации_month,Дата регистрации_year,Статус,"Состояние бумаги, eng.",CFI,Страна заемщика,Сектор заемщика,Регион эмитента,Сектор эмитента,Срок обращения,Тип купона,Валюта номинала,Тип облигации,Вид облигации,Для неквал. инвесторов,"Форма выпуска, eng",Способ размещения,Тип по классиф. БР,Вид залога,Структурированность,Гос. гарантия,Индексируемость номинала,Вид обеспечения,Старшинство секьюритизации,"Тип бумаги (МСП, Корп., Гос.)",Сектор повышенного инвест. риска,Сектор роста,Рейтинг агрег,pca_1,pca_2,pca_3,target
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,0,0,0,0,6,6,6,0,2,2,2023,6,27,2030,15,2030,15,1,7,7,26,12,3,10,2020,12,2020,3,2021,12,10,2020,В обращении,Placed,DBVUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Фиксированный,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192148,-2019.8284860257077,-15.580186172667233,0
0,2,5,10,2,0,0,0,0,0,0,1,1,1,1,0,0,2023,2,9,2024,5,2024,5,9,1,1,8,3,3,3,2021,3,2021,3,2021,3,3,2021,В обращении,Placed,DBFUFB,RU,Пищевая промышленность и с/х,Мурманская область,Пищевая промышленность и с/х,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Оферта,416,M,НЕТ,НЕТ,A-(RU),-637699.1073097198,-2020.5508478590084,-15.655042330942031,0
0,0,0,0,2,1,0,0,1,0,0,2,2,2,2,3,3,2023,2,13,2023,5,2026,1,27,24,24,5,4,4,12,2015,4,2016,4,2016,4,12,2015,Дефолт,Placed,DBVUFB,RU,Строительство,г.Москва,Строительство,Долгосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637701.9420420163,206421.91631727543,35808.9398636202,1
0,2,5,10,12,0,0,0,0,0,0,0,0,0,0,6,6,2023,6,23,2030,11,2030,11,23,16,16,19,3,3,2,2020,3,2020,3,2020,3,2,2020,В обращении,Placed,DBVSFB,RU,Прочие,г.Москва,Финанс.сервисы,Долгосрочные,Прочий,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,Прочие активы,NAN,НЕТ,НЕТ,Залог,Старший обеспеченный,M,НЕТ,НЕТ,NAN,-637699.1073192123,-2019.8284834680155,-15.58018568480931,0
0,2,5,10,1,0,0,1,0,0,0,6,6,6,1,2,2,2023,2,8,2027,7,2027,7,21,4,4,6,3,9,12,2019,3,2020,4,2020,3,12,2019,В обращении,Placed,DBVXFR,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Переменный,RUB,Корп,Классические,"Да, после тестирования",uncertificated registered,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192124,-2019.8284840530314,-15.58018516999517,0
0,2,5,10,2,0,0,0,1,0,0,0,0,0,0,0,0,2023,6,21,2018,15,2020,12,21,3,3,19,10,3,6,2013,10,2013,10,2013,10,6,2013,Дефолт,Placed,DBVUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Среднесрочные,Переменный,RUB,Корп,Классические,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073192408,-2019.8285027928287,-15.580191612870454,1
0,2,5,10,4,0,0,0,0,0,1,1,1,1,1,1,1,2023,1,28,2023,27,2024,24,28,30,30,28,6,3,11,2021,12,2021,12,2021,12,11,2021,В обращении,Placed,DBVUFB,RU,Машиностроение,Пермский край,Машиностроение,Краткосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073246929,-2019.4262472533987,-15.711437874154816,0
0,2,5,10,4,0,0,1,0,0,0,6,2,6,0,2,2,2023,6,26,2023,26,2028,20,27,7,7,28,4,5,9,2022,2,2023,2,2023,2,9,2022,В обращении,Placed,DBVUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Среднесрочные,Переменный,RUB,Корп,Классические,Нет,Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073194173,-2019.8286550196474,-15.58028366486625,0
0,1,3,7,4,1,0,0,0,0,0,0,0,0,0,0,0,2023,0,14,2025,10,2025,10,14,7,7,15,11,5,11,2022,11,2022,11,2022,11,11,2022,В обращении,Placed,DBFUFB,RU,Фин.сервис - Лизинг,г.Санкт-Петербург,Фин.сервис - Лизинг,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,ruA-,-637699.1073179884,-2019.918092977686,-15.66957594681027,0
0,2,5,10,2,0,0,1,0,0,0,6,6,6,6,6,6,2023,6,28,2029,9,2029,9,28,14,14,18,12,6,12,2014,12,2014,12,2014,12,12,2014,В обращении,Placed,DBVXFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Плавающий,RUB,Корп,Классические,"Да, после тестирования",bearer,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,C,НЕТ,НЕТ,AA(RU),-637699.1073192514,-2019.8281523320593,-15.580220125000436,0
1,2,4,8,2,0,0,0,0,0,1,6,4,6,6,6,6,2023,1,17,2019,30,2023,5,17,28,28,9,8,5,7,2013,11,2013,11,2013,11,7,2013,В обращении,Placed,DBVXFB,RU,Машиностроение,г.Москва,Машиностроение,Долгосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073054823,-2020.840091552136,-15.641347255889661,0
1,2,5,10,4,0,0,0,0,0,0,3,3,3,3,6,6,2023,3,21,2024,18,2025,17,21,17,17,20,7,4,7,2022,7,2022,7,2022,7,7,2022,В обращении,Placed,DBVUFB,RU,Автомобили и запчасти,Республика Татарстан,Автомобили и запчасти,Краткосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,A+(RU),-637699.1073072972,-2020.71341922604,-15.632674239385882,0
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,3,3,2023,2,24,2033,7,2033,7,24,12,12,20,12,12,12,2019,12,2019,12,2019,12,12,2019,В обращении,Placed,DBVUFB,RU,ЖКХ,Саратовская область,ЖКХ,Долгосрочные,Плавающий,RUB,Корп,Биржевые,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,Концессионные,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073320133,-2018.893357295226,-14.55488380419186,0
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,12,2023,9,2023,9,12,5,5,10,10,4,10,2020,10,2020,10,2020,10,10,2020,В обращении,Placed,DBFUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Оферта,416,C,НЕТ,НЕТ,ruA,-637699.1073095622,-2020.5490001265302,-15.648571226589265,0
0,2,5,10,4,0,0,1,0,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,В обращении,Placed,DBFUFB,RU,Технологии,Республика Татарстан,Технологии,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,0
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,0,0,0,1,0,0,0,0,2,2,2023,0,9,2025,6,2025,6,16,30,30,10,1,4,11,2022,1,2023,1,2023,1,11,2022,В обращении,Placed,DBFUFB,RU,Ритейл,Московская область,Ритейл,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Оферта,416,M,ДА,НЕТ,ruBB-,-637699.1073353896,-2018.6447871001951,-15.72073106164295,0
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,0,0,0,1,0,0,0,1,1,1,2023,0,21,2025,17,2025,17,20,15,15,22,11,5,11,2022,11,2022,12,2022,11,11,2022,В обращении,Placed,DBFUFB,RU,Недвижимость,г.Москва,Недвижимость,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,ДА,BB+(RU),-637699.1073274566,-2019.2366998289567,-15.683721905425678,0
0,2,5,10,4,0,0,1,0,0,1,0,0,0,1,2,2,2023,0,15,2023,13,2023,13,14,10,10,15,11,5,11,2021,11,2021,12,2021,11,11,2021,В обращении,Placed,DBFUFB,RU,Машиностроение,г.Москва,Машиностроение,Краткосрочные,Постоянный,RUB,Корп,Коммерческие,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192155,-2019.8284819728165,-15.580194793204031,0
0,2,5,10,4,1,0,0,0,0,0,2,2,2,2,2,2,2023,6,13,2029,19,2029,19,13,22,22,19,9,3,6,2022,7,2022,7,2022,9,6,2022,В обращении,Placed,DBVGFB,RU,ЖКХ,Московская область,ЖКХ,Долгосрочные,Плавающий,RUB,Корп,Коммерческие,Нет,Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,189561300.8751386,563.3020203467081,4.77429637542751,0
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,1,0,0,1,0,0,0,3,6,6,2,2,2,2025,6,26,2025,23,2025,23,22,18,18,23,3,3,2,2015,3,2015,7,2009,3,2,2015,В обращении,Placed,DBFXFB,RU,Прочие,г.Санкт-Петербург,Прочие,Долгосрочные,Постоянный,RUB,Корп,Классические,"Да, после тестирования",bearer,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.107319438,-2019.828667831604,-15.580286591391044,0
